event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
369425008,true,2009-04-19 16:00:00.000,-17.65667,63.82217,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425009,true,2009-04-19 18:00:00.000,-17.65683,63.82233,,"2D fix","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425010,true,2009-04-19 20:00:00.000,-17.65517,63.821,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425011,true,2009-04-19 22:00:00.000,-17.65533,63.81967,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425012,true,2009-04-20 00:00:00.000,-17.65483,63.81883,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425013,true,2009-04-20 04:00:00.000,-17.91667,63.80467,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425014,true,2009-04-20 06:00:00.000,-17.977,63.829,,"4","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425015,true,2009-04-20 08:00:00.000,-17.97667,63.82917,,"4","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425016,true,2009-04-20 10:00:00.000,-17.97717,63.82917,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425017,true,2009-04-20 12:00:00.000,-17.96283,63.83383,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425018,true,2009-04-20 14:00:00.000,-17.96333,63.83283,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425019,true,2009-04-20 16:00:00.000,-17.95867,63.83783,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425020,true,2009-04-20 18:00:00.000,-17.95467,63.83683,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425021,true,2009-04-20 20:00:00.000,-17.955,63.837,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425022,true,2009-04-20 22:00:00.000,-17.94933,63.819,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425023,true,2009-04-21 00:00:00.000,-17.94917,63.81883,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425024,true,2009-04-21 06:00:00.000,-17.952,63.8375,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425025,true,2009-04-21 08:00:00.000,-17.95317,63.83667,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425026,true,2009-04-21 10:00:00.000,-17.95267,63.83617,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425027,true,2009-04-21 12:00:00.000,-17.95167,63.83683,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425028,true,2009-04-21 14:00:00.000,-17.95167,63.83633,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425029,true,2009-04-21 16:00:00.000,-17.95133,63.83633,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425030,true,2009-04-21 18:00:00.000,-17.9515,63.8365,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425031,true,2009-04-21 20:00:00.000,-17.95133,63.83617,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425032,true,2009-04-21 22:00:00.000,-17.94933,63.819,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425033,true,2009-04-22 00:00:00.000,-17.94917,63.81817,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425034,true,2009-04-22 04:00:00.000,-17.94933,63.81833,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425035,true,2009-04-22 06:00:00.000,-17.95283,63.83683,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425036,true,2009-04-22 08:00:00.000,-17.94967,63.83833,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425037,true,2009-04-22 10:00:00.000,-17.9515,63.837,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425038,true,2009-04-22 12:00:00.000,-17.95233,63.83633,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425039,true,2009-04-22 14:00:00.000,-17.95217,63.837,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425040,true,2009-04-22 16:00:00.000,-17.95283,63.83617,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425041,true,2009-04-22 18:00:00.000,-17.95267,63.83667,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425042,true,2009-04-22 20:00:00.000,-17.95167,63.837,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425043,true,2009-04-22 22:00:00.000,-17.95217,63.83683,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425044,true,2009-04-23 00:00:00.000,-17.94633,63.8145,,"4","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425045,true,2009-04-23 04:00:00.000,-17.94583,63.81433,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425046,true,2009-04-23 06:00:00.000,-17.9335,63.84317,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425047,true,2009-04-23 08:00:00.000,-17.93483,63.84233,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425048,true,2009-04-23 16:00:00.000,-17.9345,63.84283,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425049,true,2009-04-23 18:00:00.000,-17.93183,63.8425,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425050,true,2009-04-23 20:00:00.000,-17.92767,63.8435,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425051,true,2009-04-23 22:00:00.000,-17.94717,63.814,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425052,true,2009-04-24 00:00:00.000,-17.947,63.81367,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425053,true,2009-04-24 04:00:00.000,-17.94733,63.81383,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425054,true,2009-04-24 06:00:00.000,-17.95033,63.837,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425055,true,2009-04-24 08:00:00.000,-17.95183,63.83633,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425056,true,2009-04-24 10:00:00.000,-17.95217,63.8365,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425057,true,2009-04-24 12:00:00.000,-17.9535,63.83533,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425058,true,2009-04-24 14:00:00.000,-17.93283,63.83983,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425059,true,2009-04-24 16:00:00.000,-17.933,63.84017,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425060,true,2009-04-24 18:00:00.000,-17.93333,63.84017,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425061,true,2009-04-24 20:00:00.000,-17.9335,63.84083,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425062,true,2009-04-24 22:00:00.000,-17.945,63.8135,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425063,true,2009-04-25 00:00:00.000,-17.94517,63.8135,,"2D fix","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425064,true,2009-04-25 04:00:00.000,-17.94483,63.81333,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425065,true,2009-04-25 06:00:00.000,-17.95133,63.83617,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425066,true,2009-04-25 08:00:00.000,-17.93067,63.84067,,"4","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425067,true,2009-04-25 10:00:00.000,-17.93083,63.84067,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425068,true,2009-04-25 12:00:00.000,-17.95017,63.838,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425069,true,2009-04-25 14:00:00.000,-17.9495,63.83817,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425070,true,2009-04-25 16:00:00.000,-17.933,63.84067,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425071,true,2009-04-25 18:00:00.000,-17.93017,63.83883,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425072,true,2009-04-25 20:00:00.000,-17.929,63.83867,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425073,true,2009-04-25 22:00:00.000,-17.95217,63.81533,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425074,true,2009-04-26 00:00:00.000,-17.93833,63.80783,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425075,true,2009-04-26 04:00:00.000,-17.939,63.80783,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425076,true,2009-04-26 06:00:00.000,-17.93533,63.843,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425077,true,2009-04-26 14:00:00.000,-17.9295,63.83817,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425078,true,2009-04-26 16:00:00.000,-17.91617,63.84133,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425079,true,2009-04-26 18:00:00.000,-17.917,63.84233,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425080,true,2009-04-26 20:00:00.000,-17.90917,63.84333,,"neg alt","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425081,true,2009-04-26 22:00:00.000,-17.946,63.81433,,"2D fix","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425082,true,2009-04-27 00:00:00.000,-17.93517,63.806,,"2D fix","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425083,true,2009-04-27 06:00:00.000,-17.95083,63.83817,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425084,true,2009-04-27 08:00:00.000,-17.951,63.83833,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425085,true,2009-04-27 10:00:00.000,-17.94883,63.83783,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425086,true,2009-04-27 12:00:00.000,-17.9455,63.8365,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425087,true,2009-04-27 14:00:00.000,-17.94667,63.83817,,"3","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425088,true,2009-04-27 16:00:00.000,-17.95133,63.83617,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369425089,true,2009-04-27 18:00:00.000,-17.95133,63.83633,,"2","gps","Branta leucopsis","65698","65698","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
